order_id,order_date,year,month,quarter,month_name,customer_id,product_id,category,channel,size,quantity,mrp,discount_pct,selling_price,revenue_inr,cogs_inr,gross_profit_inr,gross_margin_pct,order_status,is_returned,payment_method,city
ORD-00411,2024-05-26,2024,5,Q2,May,CUST-0124,TSS-0082,Music,D2C Website,XS,1,1099,14.3,942.0,942.0,403.0,539.0,57.2,Delivered,False,Debit Card,Mumbai
ORD-00412,2024-04-21,2024,4,Q2,Apr,CUST-0114,TSS-0092,Movies & TV,D2C Website,XS,1,799,9.4,724.0,724.0,306.0,418.0,57.7,Delivered,False,Debit Card,Mumbai
ORD-00413,2024-04-21,2024,4,Q2,Apr,CUST-0114,TSS-0130,Basics,D2C Website,S,1,1099,7.8,1013.0,1013.0,431.0,582.0,57.5,Delivered,False,Wallet,Mumbai
ORD-00414,2024-07-08,2024,7,Q3,Jul,CUST-0172,TSS-0079,Music,Amazon,XL,2,899,8.4,824.0,1648.0,668.0,980.0,59.5,Delivered,False,Net Banking,Lucknow
ORD-00415,2023-06-28,2023,6,Q2,Jun,CUST-0061,TSS-0149,Original Art,Myntra,M,1,799,15.8,673.0,673.0,282.0,391.0,58.1,Cancelled,False,COD,Bengaluru
ORD-00416,2023-06-28,2023,6,Q2,Jun,CUST-0061,TSS-0019,DC,Myntra,M,1,899,14.4,770.0,770.0,302.0,468.0,60.8,Delivered,False,Credit Card,Bengaluru
ORD-00417,2023-04-19,2023,4,Q2,Apr,CUST-0176,TSS-0118,Sports,Amazon,L,1,799,11.9,704.0,704.0,245.0,459.0,65.2,Delivered,False,Wallet,Pune
ORD-00418,2023-04-19,2023,4,Q2,Apr,CUST-0176,TSS-0037,Friends,Amazon,M,1,1499,12.9,1306.0,1306.0,499.0,807.0,61.8,Returned,True,Net Banking,Pune
ORD-00419,2023-04-19,2023,4,Q2,Apr,CUST-0176,TSS-0081,Music,Amazon,L,2,1599,7.2,1484.0,2968.0,1156.0,1812.0,61.1,Delivered,False,Net Banking,Pune
ORD-00420,2022-05-14,2022,5,Q2,May,CUST-0046,TSS-0104,Movies & TV,Amazon,XXL,1,999,12.7,872.0,872.0,322.0,550.0,63.1,Returned,True,Credit Card,Bengaluru
ORD-00421,2022-05-14,2022,5,Q2,May,CUST-0046,TSS-0110,Sports,Amazon,L,3,1399,10.8,1247.0,3741.0,1539.0,2202.0,58.9,Delivered,False,UPI,Bengaluru
ORD-00422,2024-11-08,2024,11,Q4,Nov,CUST-0003,TSS-0089,Music,D2C Website,M,1,999,15.0,849.0,849.0,386.0,463.0,54.5,Delivered,False,UPI,Mumbai
ORD-00423,2024-11-15,2024,11,Q4,Nov,CUST-0153,TSS-0135,Basics,Myntra,M,1,799,25.5,595.0,595.0,304.0,291.0,48.9,Cancelled,False,Debit Card,Mumbai
ORD-00424,2024-11-15,2024,11,Q4,Nov,CUST-0153,TSS-0087,Music,Myntra,XS,2,599,23.6,458.0,916.0,424.0,492.0,53.7,Delivered,False,Credit Card,Mumbai
ORD-00425,2024-08-05,2024,8,Q3,Aug,CUST-0115,TSS-0006,Marvel,D2C Website,L,1,1599,11.7,1412.0,1412.0,670.0,742.0,52.5,Delivered,False,Net Banking,Delhi
ORD-00426,2024-03-20,2024,3,Q1,Mar,CUST-0131,TSS-0013,Marvel,D2C Website,XL,1,799,12.3,701.0,701.0,335.0,366.0,52.2,Returned,True,Wallet,Patna
ORD-00427,2023-08-13,2023,8,Q3,Aug,CUST-0060,TSS-0065,Harry Potter,Offline (Studio Store),S,1,1399,5.8,1318.0,1318.0,493.0,825.0,62.6,Delivered,False,Debit Card,Hyderabad
ORD-00428,2024-01-22,2024,1,Q1,Jan,CUST-0216,TSS-0036,Friends,D2C Website,XL,2,699,10.4,627.0,1254.0,536.0,718.0,57.3,Delivered,False,Debit Card,Bhopal
ORD-00429,2024-09-16,2024,9,Q3,Sep,CUST-0059,TSS-0052,Anime,D2C Website,M,2,1299,13.2,1127.0,2254.0,826.0,1428.0,63.4,Delivered,False,Wallet,Ahmedabad
ORD-00430,2023-10-02,2023,10,Q4,Oct,CUST-0210,TSS-0054,Anime,Amazon,XL,1,1099,18.7,894.0,894.0,396.0,498.0,55.7,Returned,True,UPI,Noida
ORD-00431,2024-01-22,2024,1,Q1,Jan,CUST-0057,TSS-0024,DC,D2C Website,S,1,999,13.2,867.0,867.0,394.0,473.0,54.6,Delivered,False,Wallet,Mumbai
ORD-00432,2023-11-10,2023,11,Q4,Nov,CUST-0119,TSS-0013,Marvel,Nykaa Fashion,L,1,799,14.1,686.0,686.0,335.0,351.0,51.2,Delivered,False,Net Banking,Mumbai
ORD-00433,2022-10-25,2022,10,Q4,Oct,CUST-0060,TSS-0003,Marvel,Flipkart,S,3,699,23.5,535.0,1605.0,735.0,870.0,54.2,Delivered,False,Debit Card,Hyderabad
ORD-00434,2022-10-25,2022,10,Q4,Oct,CUST-0060,TSS-0036,Friends,Flipkart,XL,1,699,21.2,551.0,551.0,268.0,283.0,51.4,Delivered,False,Net Banking,Hyderabad
ORD-00435,2022-10-25,2022,10,Q4,Oct,CUST-0060,TSS-0044,Friends,Flipkart,M,1,799,22.7,618.0,618.0,314.0,304.0,49.2,Delivered,False,UPI,Hyderabad
ORD-00436,2024-08-02,2024,8,Q3,Aug,CUST-0068,TSS-0041,Friends,Amazon,S,1,599,12.3,525.0,525.0,244.0,281.0,53.5,Cancelled,False,Credit Card,Mumbai
ORD-00437,2024-08-02,2024,8,Q3,Aug,CUST-0068,TSS-0027,DC,Amazon,S,2,699,9.9,630.0,1260.0,544.0,716.0,56.8,Delivered,False,Net Banking,Mumbai
ORD-00438,2024-08-02,2024,8,Q3,Aug,CUST-0068,TSS-0107,Sports,Amazon,L,1,799,12.4,700.0,700.0,307.0,393.0,56.1,Delivered,False,UPI,Mumbai
ORD-00439,2024-09-01,2024,9,Q3,Sep,CUST-0134,TSS-0135,Basics,D2C Website,M,1,799,12.8,697.0,697.0,304.0,393.0,56.4,Delivered,False,COD,Gurgaon
ORD-00440,2024-09-01,2024,9,Q3,Sep,CUST-0134,TSS-0148,Original Art,D2C Website,M,2,699,11.2,621.0,1242.0,430.0,812.0,65.4,Delivered,False,Net Banking,Gurgaon
ORD-00441,2024-06-21,2024,6,Q2,Jun,CUST-0178,TSS-0143,Original Art,D2C Website,L,1,1099,14.1,944.0,944.0,461.0,483.0,51.2,Returned,True,Credit Card,Patna
ORD-00442,2024-08-28,2024,8,Q3,Aug,CUST-0259,TSS-0043,Friends,D2C Website,M,1,699,7.6,646.0,646.0,275.0,371.0,57.4,Delivered,False,UPI,Kochi
ORD-00443,2022-12-21,2022,12,Q4,Dec,CUST-0260,TSS-0061,Harry Potter,Flipkart,L,1,799,18.1,654.0,654.0,251.0,403.0,61.6,Cancelled,False,Net Banking,Noida
ORD-00444,2022-01-16,2022,1,Q1,Jan,CUST-0162,TSS-0005,Marvel,D2C Website,M,1,1699,10.2,1525.0,1525.0,574.0,951.0,62.4,Delivered,False,COD,Ahmedabad
ORD-00445,2022-01-16,2022,1,Q1,Jan,CUST-0162,TSS-0027,DC,D2C Website,L,1,699,14.7,596.0,596.0,272.0,324.0,54.4,Delivered,False,Wallet,Ahmedabad
ORD-00446,2024-08-12,2024,8,Q3,Aug,CUST-0234,TSS-0058,Anime,D2C Website,L,2,799,9.7,722.0,1444.0,542.0,902.0,62.5,Delivered,False,Wallet,Pune
ORD-00447,2024-08-12,2024,8,Q3,Aug,CUST-0234,TSS-0117,Sports,D2C Website,M,1,899,10.6,804.0,804.0,287.0,517.0,64.3,Delivered,False,Debit Card,Pune
ORD-00448,2024-02-26,2024,2,Q1,Feb,CUST-0182,TSS-0134,Basics,Flipkart,S,1,899,12.0,791.0,791.0,312.0,479.0,60.6,Cancelled,False,Credit Card,Jaipur
ORD-00449,2022-08-20,2022,8,Q3,Aug,CUST-0210,TSS-0031,Friends,Flipkart,L,1,799,16.4,668.0,668.0,264.0,404.0,60.5,Delivered,False,Wallet,Noida
ORD-00450,2022-04-14,2022,4,Q2,Apr,CUST-0174,TSS-0032,Friends,Amazon,XL,1,899,11.2,799.0,799.0,341.0,458.0,57.3,Delivered,False,Net Banking,Delhi
ORD-00451,2023-10-02,2023,10,Q4,Oct,CUST-0003,TSS-0111,Sports,Myntra,M,3,1399,24.4,1057.0,3171.0,1338.0,1833.0,57.8,Delivered,False,Wallet,Mumbai
ORD-00452,2023-10-02,2023,10,Q4,Oct,CUST-0003,TSS-0150,Original Art,Myntra,L,1,1699,23.5,1299.0,1299.0,575.0,724.0,55.7,Delivered,False,COD,Mumbai
ORD-00453,2023-02-20,2023,2,Q1,Feb,CUST-0197,TSS-0064,Harry Potter,Amazon,XL,3,699,12.7,610.0,1830.0,636.0,1194.0,65.2,Delivered,False,Credit Card,Mumbai
ORD-00454,2023-02-20,2023,2,Q1,Feb,CUST-0197,TSS-0071,Harry Potter,Amazon,S,2,699,8.3,641.0,1282.0,520.0,762.0,59.4,Delivered,False,Wallet,Mumbai
ORD-00455,2023-02-20,2023,2,Q1,Feb,CUST-0197,TSS-0102,Movies & TV,Amazon,XXL,1,599,9.4,543.0,543.0,184.0,359.0,66.1,Delivered,False,Credit Card,Mumbai
ORD-00456,2024-03-10,2024,3,Q1,Mar,CUST-0108,TSS-0034,Friends,Amazon,L,1,899,9.0,818.0,818.0,314.0,504.0,61.6,Delivered,False,Debit Card,Noida
ORD-00457,2024-03-10,2024,3,Q1,Mar,CUST-0108,TSS-0046,Anime,Amazon,XL,1,899,9.5,814.0,814.0,283.0,531.0,65.2,Cancelled,False,Wallet,Noida
ORD-00458,2023-11-28,2023,11,Q4,Nov,CUST-0274,TSS-0004,Marvel,Flipkart,L,1,699,17.9,574.0,574.0,248.0,326.0,56.8,Delivered,False,Debit Card,Bengaluru
ORD-00459,2024-11-22,2024,11,Q4,Nov,CUST-0083,TSS-0016,DC,Flipkart,M,2,899,21.2,708.0,1416.0,716.0,700.0,49.4,Returned,True,Net Banking,Hyderabad
ORD-00460,2024-04-22,2024,4,Q2,Apr,CUST-0053,TSS-0058,Anime,Amazon,XXL,1,799,8.1,734.0,734.0,271.0,463.0,63.1,Delivered,False,Wallet,Jaipur
ORD-00461,2024-04-22,2024,4,Q2,Apr,CUST-0053,TSS-0144,Original Art,Amazon,XXL,3,699,10.3,627.0,1881.0,699.0,1182.0,62.8,Delivered,False,COD,Jaipur
ORD-00462,2022-10-09,2022,10,Q4,Oct,CUST-0028,TSS-0114,Sports,D2C Website,XL,2,799,25.1,598.0,1196.0,588.0,608.0,50.8,Delivered,False,Wallet,Ahmedabad
ORD-00463,2023-08-06,2023,8,Q3,Aug,CUST-0100,TSS-0020,DC,D2C Website,XL,1,1399,12.9,1219.0,1219.0,504.0,715.0,58.7,Returned,True,Debit Card,Delhi
ORD-00464,2023-08-06,2023,8,Q3,Aug,CUST-0100,TSS-0048,Anime,D2C Website,XS,1,699,11.5,619.0,619.0,256.0,363.0,58.6,Delivered,False,UPI,Delhi
ORD-00465,2023-08-06,2023,8,Q3,Aug,CUST-0100,TSS-0045,Friends,D2C Website,L,2,699,9.6,632.0,1264.0,470.0,794.0,62.8,Delivered,False,Debit Card,Delhi
ORD-00466,2024-12-21,2024,12,Q4,Dec,CUST-0027,TSS-0078,Music,D2C Website,XXL,1,699,21.9,546.0,546.0,272.0,274.0,50.2,Delivered,False,Credit Card,Bengaluru
ORD-00467,2024-12-21,2024,12,Q4,Dec,CUST-0027,TSS-0126,Basics,D2C Website,XXL,1,999,21.9,780.0,780.0,384.0,396.0,50.8,Cancelled,False,UPI,Bengaluru
ORD-00468,2022-11-07,2022,11,Q4,Nov,CUST-0179,TSS-0085,Music,Amazon,XL,1,499,19.7,401.0,401.0,193.0,208.0,51.9,Delivered,False,UPI,Gurgaon
ORD-00469,2022-11-07,2022,11,Q4,Nov,CUST-0179,TSS-0093,Movies & TV,Amazon,M,2,899,18.2,735.0,1470.0,630.0,840.0,57.1,Delivered,False,UPI,Gurgaon
ORD-00470,2023-01-26,2023,1,Q1,Jan,CUST-0165,TSS-0099,Movies & TV,Myntra,L,1,1199,17.8,986.0,986.0,467.0,519.0,52.6,Delivered,False,COD,Bengaluru
ORD-00471,2023-01-26,2023,1,Q1,Jan,CUST-0165,TSS-0066,Harry Potter,Myntra,M,1,1699,18.4,1386.0,1386.0,666.0,720.0,51.9,Returned,True,Wallet,Bengaluru
ORD-00472,2023-01-26,2023,1,Q1,Jan,CUST-0165,TSS-0139,Original Art,Myntra,S,1,699,13.5,604.0,604.0,223.0,381.0,63.1,Delivered,False,COD,Bengaluru
ORD-00473,2022-10-03,2022,10,Q4,Oct,CUST-0274,TSS-0055,Anime,D2C Website,M,1,1199,21.4,942.0,942.0,448.0,494.0,52.4,Cancelled,False,Wallet,Bengaluru
ORD-00474,2024-02-05,2024,2,Q1,Feb,CUST-0037,TSS-0085,Music,Flipkart,M,1,499,9.3,453.0,453.0,193.0,260.0,57.4,Delivered,False,COD,Delhi
ORD-00475,2023-11-08,2023,11,Q4,Nov,CUST-0037,TSS-0105,Movies & TV,Amazon,M,1,1399,17.9,1149.0,1149.0,549.0,600.0,52.2,Delivered,False,Wallet,Delhi
ORD-00476,2023-11-08,2023,11,Q4,Nov,CUST-0037,TSS-0100,Movies & TV,Amazon,L,2,999,15.5,844.0,1688.0,714.0,974.0,57.7,Returned,True,UPI,Delhi
ORD-00477,2023-11-08,2023,11,Q4,Nov,CUST-0037,TSS-0116,Sports,Amazon,XL,1,799,16.5,667.0,667.0,271.0,396.0,59.4,Delivered,False,Debit Card,Delhi
ORD-00478,2023-04-27,2023,4,Q2,Apr,CUST-0225,TSS-0122,Basics,Flipkart,XS,1,899,13.3,780.0,780.0,336.0,444.0,56.9,Delivered,False,Wallet,Mumbai
ORD-00479,2023-04-27,2023,4,Q2,Apr,CUST-0225,TSS-0041,Friends,Flipkart,XL,1,599,10.2,538.0,538.0,244.0,294.0,54.6,Delivered,False,UPI,Mumbai
ORD-00480,2024-11-05,2024,11,Q4,Nov,CUST-0284,TSS-0002,Marvel,D2C Website,L,1,899,19.2,727.0,727.0,348.0,379.0,52.1,Delivered,False,Wallet,Kolkata
ORD-00481,2022-11-21,2022,11,Q4,Nov,CUST-0177,TSS-0037,Friends,Nykaa Fashion,XXL,1,1499,18.2,1226.0,1226.0,499.0,727.0,59.3,Delivered,False,COD,Mumbai
ORD-00482,2022-11-21,2022,11,Q4,Nov,CUST-0177,TSS-0042,Friends,Nykaa Fashion,M,1,599,19.6,481.0,481.0,190.0,291.0,60.5,Delivered,False,Credit Card,Mumbai
ORD-00483,2023-06-11,2023,6,Q2,Jun,CUST-0298,TSS-0061,Harry Potter,Flipkart,M,1,799,9.8,721.0,721.0,251.0,470.0,65.2,Delivered,False,Net Banking,Lucknow
ORD-00484,2023-11-22,2023,11,Q4,Nov,CUST-0231,TSS-0150,Original Art,Flipkart,XXL,2,1699,19.6,1366.0,2732.0,1150.0,1582.0,57.9,Delivered,False,UPI,Bengaluru
ORD-00485,2022-07-08,2022,7,Q3,Jul,CUST-0161,TSS-0112,Sports,Flipkart,M,1,1099,15.7,926.0,926.0,383.0,543.0,58.6,Cancelled,False,Net Banking,Ahmedabad
ORD-00486,2022-07-08,2022,7,Q3,Jul,CUST-0161,TSS-0071,Harry Potter,Flipkart,L,2,699,12.6,611.0,1222.0,520.0,702.0,57.4,Delivered,False,Credit Card,Ahmedabad
ORD-00487,2024-02-28,2024,2,Q1,Feb,CUST-0042,TSS-0138,Original Art,D2C Website,M,2,899,9.1,817.0,1634.0,580.0,1054.0,64.5,Delivered,False,UPI,Mumbai
ORD-00488,2024-02-28,2024,2,Q1,Feb,CUST-0042,TSS-0051,Anime,D2C Website,M,1,1499,13.8,1292.0,1292.0,612.0,680.0,52.6,Cancelled,False,COD,Mumbai
ORD-00489,2024-04-18,2024,4,Q2,Apr,CUST-0109,TSS-0139,Original Art,D2C Website,S,2,699,10.8,624.0,1248.0,446.0,802.0,64.3,Delivered,False,COD,Nagpur
ORD-00490,2022-12-17,2022,12,Q4,Dec,CUST-0149,TSS-0102,Movies & TV,D2C Website,M,1,599,14.6,511.0,511.0,184.0,327.0,64.0,Delivered,False,COD,Kochi
ORD-00491,2023-10-06,2023,10,Q4,Oct,CUST-0072,TSS-0145,Original Art,Amazon,M,1,599,19.0,485.0,485.0,217.0,268.0,55.3,Cancelled,False,Credit Card,Delhi
ORD-00492,2023-10-06,2023,10,Q4,Oct,CUST-0072,TSS-0038,Friends,Amazon,XXL,1,1599,13.4,1385.0,1385.0,605.0,780.0,56.3,Delivered,False,Net Banking,Delhi
ORD-00493,2024-02-02,2024,2,Q1,Feb,CUST-0241,TSS-0083,Music,Myntra,M,3,999,12.8,871.0,2613.0,903.0,1710.0,65.4,Delivered,False,Wallet,Indore
ORD-00494,2023-12-19,2023,12,Q4,Dec,CUST-0135,TSS-0097,Movies & TV,Myntra,M,2,1199,24.8,902.0,1804.0,836.0,968.0,53.7,Cancelled,False,Credit Card,Chennai
ORD-00495,2023-03-27,2023,3,Q1,Mar,CUST-0265,TSS-0125,Basics,Flipkart,XXL,1,799,16.1,670.0,670.0,252.0,418.0,62.4,Cancelled,False,Credit Card,Chennai
ORD-00496,2023-03-27,2023,3,Q1,Mar,CUST-0265,TSS-0124,Basics,Flipkart,M,1,799,10.8,712.0,712.0,324.0,388.0,54.5,Delivered,False,Credit Card,Chennai
ORD-00497,2023-09-23,2023,9,Q3,Sep,CUST-0081,TSS-0059,Anime,Nykaa Fashion,L,2,599,13.5,518.0,1036.0,422.0,614.0,59.3,Cancelled,False,Net Banking,Indore
ORD-00498,2023-09-23,2023,9,Q3,Sep,CUST-0081,TSS-0107,Sports,Nykaa Fashion,L,1,799,8.7,730.0,730.0,307.0,423.0,57.9,Delivered,False,Credit Card,Indore
ORD-00499,2022-03-19,2022,3,Q1,Mar,CUST-0023,TSS-0132,Basics,D2C Website,M,1,799,7.3,741.0,741.0,291.0,450.0,60.7,Returned,True,Debit Card,Delhi
ORD-00500,2023-10-13,2023,10,Q4,Oct,CUST-0093,TSS-0145,Original Art,D2C Website,M,2,599,24.0,455.0,910.0,434.0,476.0,52.3,Delivered,False,Net Banking,Kochi
ORD-00501,2023-10-13,2023,10,Q4,Oct,CUST-0093,TSS-0005,Marvel,D2C Website,S,1,1699,20.0,1359.0,1359.0,574.0,785.0,57.8,Cancelled,False,COD,Kochi
ORD-00502,2024-11-27,2024,11,Q4,Nov,CUST-0074,TSS-0131,Basics,Offline (Studio Store),XL,3,799,13.7,690.0,2070.0,945.0,1125.0,54.3,Delivered,False,Credit Card,Lucknow
ORD-00503,2024-11-27,2024,11,Q4,Nov,CUST-0074,TSS-0068,Harry Potter,Offline (Studio Store),XXL,1,999,10.7,892.0,892.0,332.0,560.0,62.8,Cancelled,False,Credit Card,Lucknow
ORD-00504,2022-06-20,2022,6,Q2,Jun,CUST-0050,TSS-0137,Original Art,D2C Website,L,1,799,13.0,695.0,695.0,317.0,378.0,54.4,Delivered,False,Wallet,Pune
ORD-00505,2022-06-20,2022,6,Q2,Jun,CUST-0050,TSS-0129,Basics,D2C Website,L,1,899,12.2,789.0,789.0,339.0,450.0,57.0,Delivered,False,Wallet,Pune
ORD-00506,2023-11-26,2023,11,Q4,Nov,CUST-0272,TSS-0098,Movies & TV,D2C Website,M,2,1199,20.9,949.0,1898.0,760.0,1138.0,60.0,Delivered,False,Net Banking,Chandigarh
ORD-00507,2023-08-25,2023,8,Q3,Aug,CUST-0069,TSS-0022,DC,D2C Website,L,2,1299,9.3,1179.0,2358.0,990.0,1368.0,58.0,Delivered,False,UPI,Kolkata
ORD-00508,2023-02-04,2023,2,Q1,Feb,CUST-0004,TSS-0097,Movies & TV,Amazon,XL,1,1199,10.2,1076.0,1076.0,418.0,658.0,61.2,Delivered,False,UPI,Jaipur
ORD-00509,2023-02-19,2023,2,Q1,Feb,CUST-0080,TSS-0138,Original Art,D2C Website,XL,1,899,10.4,806.0,806.0,290.0,516.0,64.0,Cancelled,False,Credit Card,Mumbai
ORD-00510,2023-11-18,2023,11,Q4,Nov,CUST-0212,TSS-0095,Movies & TV,Offline (Studio Store),XL,3,1399,14.8,1192.0,3576.0,1722.0,1854.0,51.8,Cancelled,False,Wallet,Chennai
ORD-00511,2024-08-22,2024,8,Q3,Aug,CUST-0071,TSS-0059,Anime,Flipkart,S,1,599,12.6,524.0,524.0,211.0,313.0,59.7,Delivered,False,COD,Chennai
ORD-00512,2024-06-26,2024,6,Q2,Jun,CUST-0206,TSS-0014,Marvel,Amazon,M,1,799,8.1,734.0,734.0,321.0,413.0,56.3,Delivered,False,Net Banking,Chandigarh
ORD-00513,2024-06-26,2024,6,Q2,Jun,CUST-0206,TSS-0042,Friends,Amazon,L,1,599,12.4,525.0,525.0,190.0,335.0,63.8,Delivered,False,Debit Card,Chandigarh
ORD-00514,2024-02-24,2024,2,Q1,Feb,CUST-0041,TSS-0103,Movies & TV,Amazon,M,1,999,9.9,900.0,900.0,359.0,541.0,60.1,Delivered,False,Credit Card,Kochi
ORD-00515,2023-02-07,2023,2,Q1,Feb,CUST-0254,TSS-0133,Basics,Flipkart,XL,2,699,10.6,625.0,1250.0,448.0,802.0,64.2,Delivered,False,COD,Gurgaon
ORD-00516,2023-02-07,2023,2,Q1,Feb,CUST-0254,TSS-0074,Harry Potter,Flipkart,L,1,699,10.4,627.0,627.0,211.0,416.0,66.3,Delivered,False,Credit Card,Gurgaon
ORD-00517,2024-09-25,2024,9,Q3,Sep,CUST-0045,TSS-0102,Movies & TV,Amazon,XL,1,599,8.2,550.0,550.0,184.0,366.0,66.5,Returned,True,Wallet,Mumbai
ORD-00518,2024-10-18,2024,10,Q4,Oct,CUST-0036,TSS-0144,Original Art,D2C Website,L,3,699,21.2,551.0,1653.0,699.0,954.0,57.7,Delivered,False,Net Banking,Delhi
ORD-00519,2023-11-09,2023,11,Q4,Nov,CUST-0207,TSS-0130,Basics,D2C Website,XL,1,1099,13.3,953.0,953.0,431.0,522.0,54.8,Delivered,False,COD,Kochi
ORD-00520,2023-11-15,2023,11,Q4,Nov,CUST-0295,TSS-0145,Original Art,Flipkart,XL,1,599,27.0,437.0,437.0,217.0,220.0,50.3,Delivered,False,Net Banking,Mumbai
ORD-00521,2023-11-15,2023,11,Q4,Nov,CUST-0295,TSS-0124,Basics,Flipkart,L,1,799,15.4,676.0,676.0,324.0,352.0,52.1,Delivered,False,Debit Card,Mumbai
ORD-00522,2023-11-15,2023,11,Q4,Nov,CUST-0295,TSS-0063,Harry Potter,Flipkart,XL,1,999,19.7,802.0,802.0,302.0,500.0,62.3,Delivered,False,Credit Card,Mumbai
ORD-00523,2022-10-22,2022,10,Q4,Oct,CUST-0148,TSS-0088,Music,Flipkart,L,1,899,19.3,725.0,725.0,284.0,441.0,60.8,Delivered,False,Credit Card,Patna
ORD-00524,2022-10-22,2022,10,Q4,Oct,CUST-0148,TSS-0020,DC,Flipkart,L,2,1399,26.1,1034.0,2068.0,1008.0,1060.0,51.3,Delivered,False,Credit Card,Patna
ORD-00525,2024-11-07,2024,11,Q4,Nov,CUST-0124,TSS-0064,Harry Potter,D2C Website,XL,2,699,20.7,554.0,1108.0,424.0,684.0,61.7,Delivered,False,Wallet,Mumbai
ORD-00526,2024-11-25,2024,11,Q4,Nov,CUST-0253,TSS-0011,Marvel,D2C Website,S,2,899,17.1,745.0,1490.0,718.0,772.0,51.8,Delivered,False,Net Banking,Ahmedabad
ORD-00527,2024-11-25,2024,11,Q4,Nov,CUST-0253,TSS-0124,Basics,D2C Website,M,1,799,19.4,644.0,644.0,324.0,320.0,49.7,Delivered,False,UPI,Ahmedabad
ORD-00528,2024-03-16,2024,3,Q1,Mar,CUST-0270,TSS-0009,Marvel,Flipkart,XL,1,899,12.1,790.0,790.0,285.0,505.0,63.9,Delivered,False,Wallet,Indore
ORD-00529,2024-03-16,2024,3,Q1,Mar,CUST-0270,TSS-0129,Basics,Flipkart,XL,1,899,13.1,781.0,781.0,339.0,442.0,56.6,Returned,True,Wallet,Indore
ORD-00530,2024-03-16,2024,3,Q1,Mar,CUST-0270,TSS-0089,Music,Flipkart,L,1,999,10.7,892.0,892.0,386.0,506.0,56.7,Delivered,False,Credit Card,Indore
ORD-00531,2023-05-09,2023,5,Q2,May,CUST-0281,TSS-0088,Music,D2C Website,L,1,899,9.9,810.0,810.0,284.0,526.0,64.9,Delivered,False,Debit Card,Mumbai
ORD-00532,2023-09-06,2023,9,Q3,Sep,CUST-0206,TSS-0148,Original Art,Offline (Studio Store),M,2,699,8.5,639.0,1278.0,430.0,848.0,66.4,Cancelled,False,Net Banking,Chandigarh
ORD-00533,2023-09-06,2023,9,Q3,Sep,CUST-0206,TSS-0059,Anime,Offline (Studio Store),L,2,599,3.6,578.0,1156.0,422.0,734.0,63.5,Cancelled,False,UPI,Chandigarh
ORD-00534,2023-10-05,2023,10,Q4,Oct,CUST-0091,TSS-0133,Basics,Amazon,S,1,699,17.9,574.0,574.0,224.0,350.0,61.0,Cancelled,False,UPI,Kochi
ORD-00535,2023-10-05,2023,10,Q4,Oct,CUST-0091,TSS-0137,Original Art,Amazon,L,2,799,15.3,677.0,1354.0,634.0,720.0,53.2,Delivered,False,Net Banking,Kochi
ORD-00536,2023-10-05,2023,10,Q4,Oct,CUST-0091,TSS-0081,Music,Amazon,L,1,1599,17.3,1323.0,1323.0,578.0,745.0,56.3,Delivered,False,Debit Card,Kochi
ORD-00537,2023-06-12,2023,6,Q2,Jun,CUST-0011,TSS-0051,Anime,Offline (Studio Store),L,1,1499,6.6,1400.0,1400.0,612.0,788.0,56.3,Delivered,False,Debit Card,Kolkata
ORD-00538,2023-06-12,2023,6,Q2,Jun,CUST-0011,TSS-0148,Original Art,Offline (Studio Store),XXL,1,699,4.6,667.0,667.0,215.0,452.0,67.8,Cancelled,False,UPI,Kolkata
ORD-00539,2024-12-15,2024,12,Q4,Dec,CUST-0196,TSS-0038,Friends,D2C Website,L,1,1599,23.9,1217.0,1217.0,605.0,612.0,50.3,Cancelled,False,UPI,Delhi
ORD-00540,2024-12-15,2024,12,Q4,Dec,CUST-0196,TSS-0043,Friends,D2C Website,S,1,699,15.3,592.0,592.0,275.0,317.0,53.5,Delivered,False,COD,Delhi
ORD-00541,2023-10-15,2023,10,Q4,Oct,CUST-0203,TSS-0093,Movies & TV,D2C Website,S,1,899,22.1,701.0,701.0,315.0,386.0,55.1,Returned,True,Wallet,Delhi
ORD-00542,2023-10-15,2023,10,Q4,Oct,CUST-0203,TSS-0134,Basics,D2C Website,L,2,899,15.7,758.0,1516.0,624.0,892.0,58.8,Delivered,False,Credit Card,Delhi
ORD-00543,2022-09-03,2022,9,Q3,Sep,CUST-0204,TSS-0122,Basics,D2C Website,S,1,899,7.2,834.0,834.0,336.0,498.0,59.7,Delivered,False,UPI,Jaipur
ORD-00544,2022-09-03,2022,9,Q3,Sep,CUST-0204,TSS-0141,Original Art,D2C Website,XL,1,1399,9.1,1272.0,1272.0,461.0,811.0,63.8,Cancelled,False,Debit Card,Jaipur
ORD-00545,2022-09-03,2022,9,Q3,Sep,CUST-0204,TSS-0014,Marvel,D2C Website,XXL,2,799,8.8,728.0,1456.0,642.0,814.0,55.9,Delivered,False,Credit Card,Jaipur
ORD-00546,2024-10-01,2024,10,Q4,Oct,CUST-0270,TSS-0092,Movies & TV,Offline (Studio Store),S,1,799,15.6,674.0,674.0,306.0,368.0,54.6,Delivered,False,COD,Indore
ORD-00547,2022-01-23,2022,1,Q1,Jan,CUST-0228,TSS-0117,Sports,Flipkart,XS,1,899,14.0,773.0,773.0,287.0,486.0,62.9,Delivered,False,Debit Card,Bengaluru
